t_s,Fx_N,Fy_N,Fz_N,Mx_Nm,My_Nm,Mz_Nm,Cd,Cl,Cm
4.72667,1364.43,156.822,577.985,-3.62269,328.747,-76.2241,1.32799,0.562546,0.0761824
4.73333,1364.27,158.07,578.685,-7.6777,328.771,-73.0586,1.32783,0.563228,0.076188
4.74,1365.61,158.855,579.911,-8.63769,329.731,-71.2063,1.32913,0.564421,0.0764104
4.74667,1371.24,157.821,582.898,-5.96099,323.104,-69.6736,1.33462,0.567328,0.0748747
4.75333,1375.54,159.328,585.314,-9.89086,318.662,-66.1867,1.3388,0.569679,0.0738452
4.76,1381.85,160.305,588.81,-9.26355,317.491,-65.4371,1.34494,0.573083,0.0735739
4.76667,1389.42,159.494,591.509,-6.50756,313.728,-64.3099,1.3523,0.57571,0.072702
4.77333,1389.81,160.063,590.479,-11.2122,315.547,-63.343,1.35268,0.574707,0.0731234
4.78,1389.73,159.511,589.523,-9.76307,322.838,-64.826,1.35261,0.573776,0.0748131
4.78667,1388.49,157.034,587.339,-6.57084,329.038,-67.9139,1.35141,0.57165,0.0762498
4.79333,1381.23,156.402,581.688,-9.8149,338.782,-71.0978,1.34434,0.566151,0.0785078
4.8,1373.62,155.315,576.78,-8.13031,349.35,-75.8942,1.33693,0.561373,0.0809568
4.80667,1367.07,151.925,573.586,-4.41252,352.515,-79.4419,1.33055,0.558265,0.0816902
4.81333,1357.74,151.239,567.923,-6.66411,356.295,-81.4925,1.32148,0.552753,0.0825663
4.82,1350.63,151.604,564.091,-6.02241,358.191,-83.0983,1.31456,0.549024,0.0830055
4.82667,1346.76,148.765,563.727,-1.1516,355.569,-84.7037,1.31079,0.548669,0.0823978
4.83333,1342.31,149.863,561.36,-3.75012,355.121,-83.3904,1.30645,0.546365,0.082294
4.84,1340.43,151.141,559.87,-3.98426,356.568,-84.7477,1.30463,0.544915,0.0826295
4.84667,1341.92,148.56,561.141,0.0762972,356.044,-86.6771,1.30608,0.546153,0.082508
4.85333,1339.78,148.789,559.378,-3.00629,360.61,-85.8962,1.30399,0.544437,0.083566
4.86,1340.64,150.726,558.061,-3.72935,364.596,-87.4224,1.30483,0.543155,0.0844898
4.86667,1342.64,148.023,559.108,-0.388098,367.654,-89.5323,1.30678,0.544174,0.0851986
