t_s,Fx_N,Fy_N,Fz_N,Mx_Nm,My_Nm,Mz_Nm,Cd,Cl,Cm
4.37,804.176,-2.3836,-1408.97,4.61873,-595.336,2.23175,0.782696,-1.37134,-0.137961
4.38,803.117,1.19426,-1410.39,3.97783,-592.869,-1.55044,0.781665,-1.37272,-0.137389
4.39,810.558,-0.651321,-1412.44,3.38777,-595.658,1.96527,0.788908,-1.37472,-0.138035
4.4,807.529,-2.17684,-1411.93,0.809736,-592.039,1.1648,0.785959,-1.37422,-0.137196
4.41,803.268,1.5656,-1410.53,-0.844855,-592.167,-4.16582,0.781812,-1.37286,-0.137226
4.42,808.333,0.680223,-1409.6,-2.31382,-598.75,-1.32461,0.786742,-1.37195,-0.138752
4.43,804.084,-1.82033,-1406.53,-3.62882,-599.356,-1.04139,0.782606,-1.36896,-0.138892
4.44,798.152,1.84862,-1403.81,-3.82499,-600.352,-6.14706,0.776833,-1.36632,-0.139123
4.45,803.579,0.983772,-1402.73,-1.65964,-604.188,-1.90504,0.782114,-1.36527,-0.140012
4.46,802.754,-2.2791,-1402.91,0.518231,-601.674,1.10946,0.781311,-1.36543,-0.139429
4.47,798.756,0.65428,-1404.01,2.50086,-595.258,-1.94717,0.777421,-1.36651,-0.137942
4.48,806.131,0.286166,-1406.87,4.21053,-596.592,2.13767,0.784598,-1.36929,-0.138251
4.49,806.895,-2.62752,-1407.99,4.40533,-596.288,4.39602,0.785342,-1.37038,-0.138181
4.5,801.051,0.369401,-1407.37,4.00845,-594.091,-0.490528,0.779654,-1.36977,-0.137672
4.51,805.212,0.370283,-1406.37,3.36821,-599.476,1.51694,0.783704,-1.3688,-0.13892
4.52,805.554,-2.80349,-1405,0.720783,-600.709,2.68786,0.784037,-1.36748,-0.139206
4.53,798.607,-0.0497757,-1403.1,-2.50289,-595.938,-3.76101,0.777275,-1.36563,-0.1381
4.54,802.556,0.828364,-1401.7,-5.38002,-598.01,-4.48841,0.781119,-1.36426,-0.13858
4.55,805.102,-2.25522,-1401.04,-7.16967,-598.474,-2.24423,0.783597,-1.36362,-0.138688
4.56,796.856,0.249181,-1399,-7.62212,-598.122,-7.24748,0.775571,-1.36163,-0.138606
4.57,798.788,1.31521,-1397.59,-6.31236,-605.118,-5.07867,0.777452,-1.36026,-0.140227
4.58,800.644,-2.1256,-1395.92,-5.34414,-608.405,-1.13647,0.779259,-1.35863,-0.140989
4.59,793.702,0.00484158,-1395.64,-6.08837,-604.72,-5.83153,0.772502,-1.35836,-0.140135
4.6,797.152,1.23934,-1398.23,-7.33429,-603.602,-6.5764,0.775859,-1.36089,-0.139876
4.61,804.751,-2.0558,-1401.62,-6.61334,-599.001,-2.0475,0.783255,-1.36418,-0.13881
4.62,801.418,-0.244361,-1405.17,-6.54235,-588.576,-5.37399,0.780011,-1.36763,-0.136394
4.63,805.46,1.50208,-1409.34,-4.2246,-585.454,-4.62992,0.783945,-1.37169,-0.13567
4.64,812.945,-1.31542,-1412.01,-0.727651,-585.495,2.07568,0.791231,-1.37429,-0.13568
4.65,807.59,-0.519903,-1411.66,0.87946,-583.571,-0.410498,0.786018,-1.37396,-0.135234
4.66,805.134,1.38193,-1409.23,1.80522,-590.106,-0.78544,0.783628,-1.37159,-0.136749
4.67,808.752,-1.56845,-1405.37,2.84066,-599.277,4.35197,0.787149,-1.36783,-0.138874
4.68,798.951,-0.864031,-1398.15,0.0694563,-601.697,-0.0565821,0.77761,-1.3608,-0.139435
